,ID,Headline,Short_Description,Category,Date,Popularity_Score,Similarity_Scores_Comma_separated,nearest_neighbours
4612,5648,Mint Recipes To Brighten Up Your Plate,Mint encompasses everything we love about spring.,FOOD & DRINK,20120329,0.214258842,"3.0046602082789233,3.0943139879128623","5606,6752"
4613,5691,Harry Potter Film Set Opens To Tourists This Weekend At England's Leavesden Studios (PHOTOS),"Harry Potter lives on ... at least in Hertfordshire, England. This isn't the first such attraction for Potterheads. Earlier",TRAVEL,20120329,0.329968592,"3.6504602725169883,3.829267080303482","7416,402"
4614,5708,"Spring Cleaning: Organize Your Freezer Once, Never Do It Again",Flickr photo by Sommer Poquette Don't let frozen food spoil and go to waste. Enjoy your leftovers before it expires while,HOME & LIVING,20120329,0.360759628,"2.713206257088327,2.8117464985923895","4632,3774"
4615,5720,Pinterest-Inspired Parties Becoming More Popular (VIDEO),"Looking for some inspiration for your next get-together? Search no further than Pinterest, the popular site that lets you",HOME & LIVING,20120329,0.360267051,"3.059821193168477,3.241431756966239","4855,469"
4616,5726,Loafers Are The Go-To Shoes For Spring: Here Are 11 Stylish Pairs (PHOTOS),"Loafers bring back memories of my dad in the '80s: salmon-colored pants, an oxford shirt and penny loafers were his uniform",STYLE & BEAUTY,20120329,0.335644833,"2.7215074119784313,2.893414878625489","7692,7869"
4617,5754,Searching For Redheads In Dublin (PHOTOS),I recall hearing that they don't actually celebrate St. Patrick's Day in Ireland. Not true!,TRAVEL,20120330,0.307065818,"2.8597207337771993,2.897969718367346","1594,8659"
4618,5762,Sleepless on Wall Street,"Wall Street jobs are coveted and highly competitive; they're also notoriously demanding. It's not a stretch to imagine the long hours, intense pressure and grueling pace of Wall Street work could take its toll on sleep and overall health.",WELLNESS,20120330,0.469578452,"3.506235079456235,3.5403344258137968","8719,8029"
4619,5766,How To Wear Nude Colors This Spring (PHOTOS),"This week, the Stylelist Blogger Network showed us that anyone can pull off nude hues. Whether it's a bucket hat or a pair",STYLE & BEAUTY,20120330,0.372337459,"2.7409290076330293,2.7482878892992857","7442,8233"
4620,5781,March's Best Home Cleaning Tips: A Round-Up (PHOTOS),"If you haven't gotten around to giving your home a good spring cleaning just yet, don't worry, we've got you covered. We've",HOME & LIVING,20120330,0.374710912,"2.7095960334482627,2.757840860503097","9509,9706"
4621,5795,"Brock Howland, Father, Skypes To See Child's Birth While Stationed In Afghanistan","In 2010, Angela Campbell asked her hospital if they'd be willing to set up equipment to have her husband Skype into the birth",PARENTING,20120330,0.369901769,"3.357869395811488,3.442353860437936","8100,5799"
4622,5805,How To Update A Staple: From The Stylelist Network,From Swank Heights: A silk scarf adds an updated twist to my long-term obsession with button ups and bows. Courtesy photo,STYLE & BEAUTY,20120330,0.371161957,"2.598739311056062,2.893684528680219","3914,139"
4623,5807,3 Steps To Dreaming With Impeccable Precision,There's an infinite amount of possibilities for your life. I once saw myself as a wildlife ranger in Africa. My mind saw,WELLNESS,20120330,0.339568298,"2.517486884556768,3.0986976868105733","1228,9683"
4624,582,After Trauma: 'Why Me?',"We try to create order by blaming someone or something. We can blame God and sometimes even blame the victim. But usually we blame ourselves, irrational as it may be. All of this is an effort to calm our brains and try to make sense of our lives.",WELLNESS,20120203,0.463427395,"2.805163896503251,3.043255535549914","874,8315"
4625,5821,Wedding Q&A,My question is how to deal with letting people who are friends or relatives who are close but not close enough to make the,WEDDINGS,20120330,0.35166547,"2.865195161158841,3.4073265630106064","5434,8384"
4626,5828,Thailand's Amazing Floating Movie Theater (PHOTOS),A German architect working in Beijing took his talents to Thailand recently to unveil a stunning floating movie theater off,TRAVEL,20120330,0.34373808,"3.2018319610720742,3.3471324138599297","8227,9470"
4627,5837,Weekend DIY Projects: 10 Ways To Fix Up Your Home In 2 Days Or Less (PHOTOS),"This weekend, catch up on a few home fix-me-ups you've been putting off. Where to begin? Start off with any of our latest",HOME & LIVING,20120331,0.398323574,"2.1051348303868407,2.603026841435609","6462,9096"
4628,5841,Katy Perry Adidas Ads Star The Singer's Blue Hair (PHOTOS),"David Beckham stars in a corresponding men's ad. But still, maybe she got some posing tips from her rumored new model boyfriend",STYLE & BEAUTY,20120331,0.376503393,"1.7340978687565254,3.21095187024092","5834,6203"
4629,5846,A Better Way To Organize Your Jewelry: From The Stylelist Network,From Karla's Closet: I've started storing my jewelry in crystal dishes so I can see everything much better. Courtesy photo,STYLE & BEAUTY,20120331,0.356538146,"2.5730819360002783,2.6812332279475317","6945,932"
4630,585,Pre-Wedding Primping: 6 Tips For The Groom,"Unless you hail from Seaside Heights, you're going to need a little more than GTL (gym, tan,  laundry) to get yourself looking and feeling your best for the wedding.",WEDDINGS,20120203,0.415494288,"2.9798246828398867,2.97993212736725","2317,777"
4631,5888,"FDA 'Wrong' Not To Ban BPA, Health Advocates Say","""Laura Vandenberg, a postdoctoral fellow in biology at Tufts University, called the FDA studies """"illogical."""" In one of the""",ENVIRONMENT,20120331,0.320791296,"3.535759861380197,3.6076916180694356","7830,5885"
4632,5901,"Kevin McGuire, Taylor Swift's Date For Academy Of Country Music Awards, Hospitalized","Back in February, Taylor Swift had taken to her Facebook page to give McGuire a response: Swift asked the Somerdale, N.J",IMPACT,20120331,0.317821903,"3.341399430437045,3.3514927610654257","4591,1434"
4633,5909,"Stalking Your Fear, Part Three",Feeling fear doesn't make you weak or a victim. Fear is just the body's response to a life-threatening situation.  Moving and deep breathing can disperse the chemical reaction of fear.,WELLNESS,20120401,0.385628954,"2.364087411160157,2.4555542140617215","4568,7109"
4634,5914,How Can You Expect Me To Be Funny When The World's Going To End?,"It's time to get serious. Women aren't funny and the world is going to end this year. Given these two indisputable truths, it's time for me to quit comedy and devote my life to preparing for the apocalypse.",COMEDY,20120401,0.450535619,"2.8171014028772925,3.121266032441487","9083,5842"
4635,5920,Racism without Racists: George Zimmerman and the Conundrum of Modern Bigotry,"The conundrum of racism without racistscreates a society in which black males are perceived always and everywhere as the perpetrator, never given the dignity applied to a victim.",BLACK VOICES,20120401,0.388440704,"3.4208883781559667,3.4505578280943743","9108,73"
4636,5940,"Please Have a Seat, Your Smartphone Will Be Right With You","Doctors are nowhere close to being wiped out of hospitals by their robotic counterparts, but they could certainly use help in some areas, and swarms of little bots are more than eager to do their bidding.",WELLNESS,20120401,0.454844926,"3.059221716959221,3.156835050206385","3436,7516"
4637,5978,"Facebook Tied To Feeling Fat, Eating Disorders","""By: Leslie Meredith Published: 03/30/2012 05:16 PM EDT on TechNewsDaily   """"Do I look fat?"""" The answer is a resounding yes""",SCIENCE,20120401,0.372021686,"3.617997157174366,3.6778398909603895","7249,9130"
4638,5991,North Sea Gas Leak: Total Aims To Kill Leaking Elgin Well (VIDEO),"In the first process Total will inject drilling mud to kill the leaking well, although this remains a risky option as human",ENVIRONMENT,20120401,0.360181777,"2.984309419974066,3.28508716187335","3999,5247"
4639,6026,"St. Lucia, aka Jean-Philip Grobler, Loves Spotify, Cappuccinos And More","1. Good cappuccino: I will readily confess that I'm a coffee addict. Often when you're on the road it's hard to find, but",STYLE & BEAUTY,20120402,0.346096196,"3.264682135055783,3.3910877313019814","9041,5151"
4640,6034,Vigilantes in Scrubs,We need specific legal protection for professionals who honor their patients' end-of-life decisions and follow best-practice standards for managing end-of-life agonies.,WELLNESS,20120402,0.384775873,"3.1071309227604624,3.310606314848247","9463,7554"
4641,6040,Sprout Home Inspiration Of The Week: Color Blocking With Primary Palettes,Everything from the decade of casseroles and the Brady Bunch was done with bright colors in big ways. In your garden you,HOME & LIVING,20120402,0.356064111,"1.6831229355483972,1.6968269578405348","4311,8143"
4642,6044,Does Your Food Contain GMOs? Consumers Want Better Labeling,"In the mean time, concerned consumers can continue to look for products which label themselves as “GMO-free,” and hope that",WELLNESS,20120402,0.363023825,"2.864192809209868,3.008690417985817","9225,3576"
4643,6055,"Adam Levine, Anne V Split (PHOTOS)","The Maroon 5 singer and his Victoria's Secret model girlfriend of two years have decided to part ways, reports People, as",STYLE & BEAUTY,20120402,0.35415448,"2.6679895548424133,3.3226611659070717","6814,1063"
4644,606,Jennifer Lawrence's Two Beauty Looks: Which Do You Like Best? (POLL),Jennifer Lawrence. Photos: Kevin Winter/Getty Images | Frazer Harrison/Getty Images for PCA Location: People's Choice Awards,STYLE & BEAUTY,20120203,0.313196578,"2.5783463592660887,2.5892374182099642","2862,1149"
4645,6061,Explore America: Lots To Love In Nevada,"When we think Nevada, our minds often go to Las Vegas. But not everything happens in Vegas.",TRAVEL,20120402,0.301957201,"2.8809501797200676,2.9026728068243903","3331,7868"
4646,6072,"What To Ignore When You're Expecting: No Such Thing As A Perfect Baby So Forget Advice Books, Experts Say","When Janine Gammon was pregnant with her first child, she read the mother of all parenting tomes, What to Expect When You’re",PARENTING,20120402,0.359507452,"2.447729080191798,2.660125418253295","3191,9414"
4647,6108,How Filing a Tax Return Reduces Identity Theft,"Be cautious and vigilant when it comes to providing any personal information, such as your social security number, bank or credit account numbers over the phone or via e-mail, and avoid carrying your social security card in your wallet.",MONEY,20120403,0.463090733,"3.21047685140129,3.3480397892640177","6086,7262"
4648,6122,Divorce Expos Reflect Modern Rite of Passage,I remember my peculiar reaction the first time I heard someone was divorced. It's a moment burned into my now middle-aged mind.,DIVORCE,20120403,0.358658391,"2.8303956725247144,3.236439784450612","8728,8097"
4649,6169,Passover Chicken Three Ways,"Making Passover dinner takes a bit of planning, but it doesn't have to be a chore. Find out how to make it a pleasurable experience.",FOOD & DRINK,20120403,0.363376855,"3.4777985714207564,3.5164729914335258","2773,8979"
4650,6175,"Mirabegron, Overactive Bladder Drug, Works But Liver And Heart Concerns Raised","WASHINGTON, April 3 (Reuters) - U.S. drugs reviewers said Astellas Pharma Inc's treatment for an overactive bladder worked",WELLNESS,20120403,0.318773684,"2.500334950668109,3.5619028820659633","9331,8742"
4651,6190,Going From Blonde To Brunette: From The Stylelist Network,"From Wit & Whimsy: So something happened the other weekend...I became a brunette. So, voila, here's a first look. Courtesy",STYLE & BEAUTY,20120403,0.324250092,"2.497733076115028,3.0227012711624117","3773,5711"
4652,6211,"Mirlande Wilson, Alleged Mega Millions Winner, Claims Ticket Is Hidden In McDonald's","But when pressed for details by reporters, Wilson changed her story and said that a coworker purchased the tickets on her",MONEY,20120404,0.342000718,"3.280648452089317,3.3516278447652708","6209,6380"
4653,6354,Decor Ideas: Inside A Historic London Home With Modern Appeal From One Fine Stay (PHOTOS),Full disclosure: Sometimes we do get a little sidetracked during work hours. Our latest internet distraction? Browsing the,HOME & LIVING,20120405,0.334553978,"3.5961787687321616,3.719345771859455","7111,144"
4654,6387,Sensing Spring: A New Beginning,"As spring so fragrantly reminds us, we stand at the threshold of life. We are constantly transforming and therefore capable of wondrous things. To embrace this gift, all we need to do is show up, truly and fully.",WELLNESS,20120405,0.460237859,"3.115602031273832,3.2852161846379015","5528,7061"
4655,6436,"Mirlande Wilson, McDonald's Worker, 'Loses' Mega Millions Ticket",Maryland Lottery officials held a press conference Thursday to address the rumors over whether the jackpot had been claimed,MONEY,20120406,0.342468591,"2.9421611996639863,3.8135931806004444","6075,9367"
4656,6446,Renée Zellweger Covers Harper's Bazaar Russia (PHOTO),Check out Renée's latest shoot... have you missed the cover star? Wondering what Renée Zellweger has been up to lately? Perhaps,STYLE & BEAUTY,20120406,0.323215294,"1.5178996223281103,2.6603284518823695","6428,422"
4657,6476,Why Marriage Makes Financial Sense,"If you have a significant other who believes that getting married is more a financial liability than a benefit, the mindset",WEDDINGS,20120406,0.338800077,"3.3171167106976656,3.343329523246722","2344,777"
4658,6483,"Bride, Unhinged","What if, 20 years down the line, we wake up to find ourselves inexplicably out of love? These scenarios keep my mind merrily churning at night, even as I look over at my mate, certain that I have never loved anyone so profoundly.",WEDDINGS,20120406,0.502232149,"4.049337227538542,4.068365928703008","444,1189"
4659,6507,8 Natural Easter Egg Dyes,Filling your plate with a vibrant array of colors can help guarantee that your body gets the key vitamins and nutrients it,WELLNESS,20120407,0.354339044,"3.288567922298823,3.485971296906331","6743,8447"
4660,6531,Evita Hits Broadway: Can a Revival Possibly Compete With the Original?,I saw Evita in 1979 and remember being so stunned by the production that I sat motionless for several minutes when it ended -- not quite believing what I had witnessed.,ENTERTAINMENT,20120407,0.407845387,"3.4425444436537314,3.730205280781232","7806,9778"
4661,6537,"Bank Of America Refunds John McDevitt, Veteran, Money From Debit Card Fraud Claim","After nearly two years of disputes with Bank of America, Afghanistan war veteran, John McDevitt will be refunded $25,000",BUSINESS,20120407,0.355033614,"2.8086920976847622,3.1882240133473863","5871,742"
4662,6550,American States Receive Grants To Promote Infant Health,"To improve the health and development of children, 10 states received grants to provide early childhood support and home",IMPACT,20120407,0.341115804,"3.8402072451826443,3.864318338849303","5317,8490"
4663,6552,Fracking and El Rushbo,How the gas industry got itself in this fracking mess has a lot in common with how Rush Limbaugh's sneers about Sandra Fluke's contraception may have cost the Republicans the November elections.,ENVIRONMENT,20120407,0.427034558,"3.4282659357295184,3.481597509877594","61,2644"
4664,6574,13 Boxing Cats That Will Knock You Out With Cuteness (VIDEO),"Boxing is a sport of speed, strength, endurance and, when cats are involved, cuteness. All we know is that when those paws",COMEDY,20120408,0.348412631,"3.460664685367518,3.4964054373316094","1944,640"
4665,6578,Why I Am Both Spiritual And Religious,"I long for stillness, for space, for contemplation and rest. I long for a sense of meaning and purpose to undergird the tedium of housekeeping and the demands of caring for small children.",PARENTING,20120408,0.366137456,"3.3735817939647434,3.417436712290302","2599,9655"
4666,6589,Chloe Sevigny In Louis Vuitton: Look Of The Day,"Want more? Be sure to check out Stylelist on Twitter, Facebook and Pinterest. WHERE: The 2012 Garden of Dreams talent show",STYLE & BEAUTY,20120408,0.370140242,"1.2865149814720909,1.4058164695779107","5681,9961"
4667,6596,America's Favorite Chocolate Brands: 24/7 Wall St.,"Americans love chocolate. Apparently, Easter Week is one of the most popular times of the year to indulge. Nearly 71 million",BUSINESS,20120408,0.356825558,"2.8041175868453196,2.938383462186619","3350,6540"
4668,6599,Public Sector Layoffs Continue Despite Economy's Signs Of Life,State and local governments for a time were able to shield public safety and education workforces from harmful cuts as the,BUSINESS,20120408,0.346953018,"3.495660697744513,3.514685226741456","2044,9128"
4669,6618,Bethanie Mattek-Sands & Others Land On List Of Best & Worst Dressed Athletes: 'Out Of Bounds' (VIDEO),PHOTOS: Though LaLa admitted that the only thing she had in common with the multi-WTA tour champion was the color of her,BLACK VOICES,20120408,0.362468395,"3.2221667129072666,3.474994719378115","76,7201"
4670,6635,"The Good, the Bad and the Overbearing","I have always attracted bullies and overbearing people, maybe because I've never been afraid to do battle with them.  I ride buses in New York City on a daily basis, and it seems to be a setting that attracts overbearing people, perhaps because everyone is trapped with them.",WELLNESS,20120409,0.468120471,"1.8710440939068007,2.9092308154743574","996,7844"
4671,6638,Spinach Recipes For When You're Sick Of Kale,"We haven't forgotten about you, spinach!",FOOD & DRINK,20120409,0.194500022,"2.5363659625623725,2.6038750265937067","6738,7286"
4672,6647,Public Citizen Launches New Campaign Against Hospital Formula-Pack Handouts,"""Four months ago, the AP could report that """"New mothers in Rhode Island will no longer leave the hospital with a free goody""",PARENTING,20120409,0.373799422,"3.3333351606934185,3.4161473580153063","5849,8797"
4673,6659,Removing the Stigma of Divorce,Are we supposed to feel like failed people because our partners made it impossible for us to stay in our marriages?  Are we emotionally weak or deficient?  Are we morally bankrupt?,DIVORCE,20120409,0.406604486,"2.955209434384483,3.2112472335260627","8958,5363"
4674,6672,Choosing (Medicine) Wisely: Good Answers for Good Questions,"Make your standard of care better than standard. Be a good boss -- ask good questions, get good answers.  By doing so, you can help ensure that you and your doctor are always diligent, and choosing wisely -- together.",WELLNESS,20120409,0.429175095,"3.202780507735163,3.279485321508741","8588,8823"
4675,6688,Kimi Recor Of 'Positive Greater Than Negative' Models Her Vintage Finds (PHOTOS),"What are the five essentials in your closet? Heeled combat boots, an over sized T-shirt, vintage Swedish Army jacket, silk",STYLE & BEAUTY,20120409,0.361552888,"2.7351112129480106,2.931066599952939","4165,378"
4676,6692,Custom Is the New Black,"With the Internet and our increasingly globalized society, customers are demanding customization as the standard. Have it your way is no longer just the motto for Burger King -- it's the motto for online commerce.",STYLE & BEAUTY,20120409,0.406928821,"2.9312148479520035,3.126907617998885","1801,9555"
4677,6694,Rules of Engagement for Home Buyers: Open-House Etiquette,"If you're in the process of looking for a new home, your search will be smoother if you follow these rules of engagement at each open house.",STYLE & BEAUTY,20120409,0.398850648,"2.5948292642523514,2.7617942825555497","3861,378"
4678,6712,"The Flower Girl « A Practical Wedding: Ideas For Unique, DIY, And Budget Wedding Planning","When A. sent me this post, she told me that as a younger woman becoming a stepmother by marriage, she felt a bit alone. She",DIVORCE,20120409,0.343188119,"3.2474236446263864,3.3219067058750484","210,6951"
4679,6725,White House Easter Egg Roll 2012 Brings Out Rainbow Wardrobes (PHOTOS),"President Obama, Michelle, Malia, Sasha and a giant white furry bunny kicked off the annual White House Easter Egg Roll this",STYLE & BEAUTY,20120409,0.356318095,"0.0,3.238687689051546","6642,8502"
4680,6730,"Why Britain Has 17,000 Pregnant Men","The data seemed, at first glance, like it could be indicative of a medical miracle. Between 2009 and 2010, thousands of British",PARENTING,20120409,0.360295077,"2.909020461300016,3.07730892708875","8880,8100"
4681,6741,Divorce Advice For Those About To Marry,Would men and women walk down the aisle with eyes wide open if they knew ahead of time what would legally happen if the marriage failed?,DIVORCE,20120410,0.394867427,"3.231281018545117,3.3209317463164005","7392,413"
4682,6752,How To Make Mozzarella,"We at Food52.com asked you to get together and host mozzarella-making parties the weekend of April 20th (find a party near you here) -- and now, our Associate Editor Kristy Mucci shows you how it's done!",FOOD & DRINK,20120410,0.458569105,"2.9840098539880997,3.0002742858435463","3673,596"
4683,6795,Few Americans Are Confident In Their Ability To Retire: Study,Just 14 percent of Americans say they are very confident in their ability to retire comfortably. That's near the record low,MONEY,20120410,0.362997653,"3.052806329212931,3.114901772608534","8707,8835"
4684,6810,Heidi Klum Divorce: Singer Responds To Model's Filing With Papers Of His Own,"Seal and Klum married in 2005 and have four children together, including the supermodel's daughter from a previous relationship",DIVORCE,20120410,0.33536121,"2.91214233900221,3.239821739319142","454,8240"
4685,6854,3 Tips for Getting Must-Have Wedding Photos,Follow these three tips to ensure your wedding album includes must-have photos -- and ones that often get overlooked.,WEDDINGS,20120411,0.358497102,"3.060989683506018,3.093873076176336","6109,9037"
4686,6874,Diets Are Like Antacids: It's Time for a Paradigm Shift,"When nutrition, fitness, and self-care are approached with a non-diet, mindful eating paradigm, people are able to relearn to balance eating for enjoyment with eating for health, rediscover joy in physical activity, and meet their true needs in more fulfilling, satisfying ways.",WELLNESS,20120411,0.478346788,"2.819134116946735,2.9618326481896897","7430,899"
4687,688,North Carolina's Civil Rights Community Leads the March Against Amendment One,"It's no coincidence that Equality NC and NAACP-NC are now standing side by side in the Coalition to Protect All North Carolina Families, the state campaign to defeat Amendment One in May and turn the tide on LGBT discrimination in the South and beyond.",QUEER VOICES,20120204,0.46279326,"2.7092616071829063,3.0950583415664075","9886,691"
4688,6906,A Philosophy of Failure,"Though I've been reading and writing about money for six years now, I still do stupid things sometimes. Last week I made another relatively un-interesting mistake, but one that's educational at the same time.",MONEY,20120411,0.473966557,"3.4615565437290874,3.57275542436436","4190,5858"
4689,6914,Prepaid Cards Rise In Popularity As More Americans Are Shut Out From Traditional Banks,"Increasingly shut out of traditional bank accounts, more Americans are turning to prepaid debit cards often notorious for",MONEY,20120411,0.340837726,"3.2940112000992805,3.447397453314107","3047,8796"
4690,6930,Half the Man I Used to Be,"When I saw photos from that evening, I had an epiphany. I had let myself go, and nothing could hide it. It was subtle at first, but the years seemed to get away from me, along with my increasing waistline.",WELLNESS,20120411,0.470156992,"2.8318756532072316,2.9346710710808557","2741,7128"
4691,6950,A Stranger on the Subway and Musings on Autism,"The fact that Emma was able to communicate to Joe that she'd had a rough day is a massive leap forward for her. Secondly, that she was able to then make it known that what she now wanted to do was see me was nothing short of amazing.",WELLNESS,20120412,0.457665385,"3.1590839285467673,3.2390278612810697","8363,9738"
4692,6995,Beckerman Sisters' Anniversary: One Year In Outrageous Blogger Looks (PHOTOS),"Three years ago, three stylish siblings decided they would start chronicling their outfits for the world to see. The result",STYLE & BEAUTY,20120412,0.339485868,"3.410220145411038,3.4534304852393554","265,1114"
4693,6999,Zumba: What To Expect At Your First Class,Click through our slideshow below for tips on navigating your first class. Then tell us in the comments what you thought,WELLNESS,20120412,0.374367276,"2.46209536141734,3.101462728145899","4040,4754"
4694,7047,"Why Friday the 13th Is a Very Lucky Day, Indeed!","Up until the patriarchal revolution, both Fridays and 13s were held in the very highest esteem. Both the day and the number were associated with the Great Goddesses, and therefore, regarded as the sacred essence of luck and good fortune.",WELLNESS,20120413,0.448953235,"2.9315521954341826,3.0476553163803795","8792,9814"
4695,7050,Dwell Magazine Comes Out With A Special Issue On Outdoor Living (PHOTOS),"Indoor outdoor living has become a popular idea in many homes over the past few years, how does this special Dwell Outdoor",HOME & LIVING,20120413,0.346174476,"3.372517886617288,3.382111834798353","5801,492"
4696,7073,Portugal Weathers Economic Troubles With Style,"Major projects in Portugal are not just stalled. They are stopped. The TGV-style bullet train from Madrid to Lisbon, the city's new airport and a planned freeway expansion have all been halted.",TRAVEL,20120413,0.435074004,"3.1131639302240894,3.1541792377931217","163,8863"
4697,709,Lana Del Rey Dances Everywhere (GIF),"Whether we like it or not, we've all been captivated by Lana Del Rey for the last few weeks. From her much-maligned performance",COMEDY,20120205,0.38877577,"3.3226651048748304,3.3659890550673865","8432,9083"
4698,7096,Summer Hotspot: Hawaii's Big Island,"With summer temperatures that rarely climb over 90 degrees and just as infrequently drop below 70 degrees, Hawaii's Big Island",TRAVEL,20120413,0.341169259,"2.9033050199517616,3.1156153757159","5757,8170"
4699,7120,Spring Cleaning: Do You Hoard Magazines? (PHOTOS),"As much as we may try to live organized, clutter-less lives, there are some things we just can't part with. Magazines are",HOME & LIVING,20120413,0.371410906,"3.1585603761882557,3.2826355721362033","6457,3862"
4700,7132,Super Soul Sunday: 'Autism: The Musical',"Autism: The Musical isn't even really about autism -- at its core. At its core it is principally about love, and how love empowers all of us to become more than we are.",WELLNESS,20120414,0.372528795,"2.7668201947018076,2.819999529405826","3919,1302"
4701,7139,"C'mon And Marry Me, Bill","""It wasn't just a hit: It became a pre-Internet meme. Need a headline for an article about problems planning your wedding or hoping that the guy you're pining after proposes to you? Headline it """"Wedding Bell Blues.""""""",WEDDINGS,20120414,0.434100717,"2.5624478180430326,2.6316142087074046","1843,6882"
4702,7143,"Bill Maher Defends 'I Love Fidel Castro' Comments Made By Ozzie Guillen, Miami Marlins Manager (VIDEO)","""He pointed out that Castro's longevity in the face of over five decades of attempts on his life make him a """"badass."""" Guillen""",COMEDY,20120414,0.359391452,"2.634624702933258,2.9095542923494833","4537,4541"
4703,7156,Fact or Fiction? Common Exercise Myths BUSTED,New client consultations always remind me of exercise myths that continue to be perpetuated.  Understanding the reasoning behind why these beliefs are untrue can only help us to engage in a more effective exercise program.,WELLNESS,20120414,0.444743255,"3.393728144798223,3.505336838729634","9928,1014"
4704,7191,How Green Are Electric Cars? Depends On Where You Plug In,IT'S a lot like one of those math problems that gave you fits in sixth grade: a salesman leaves home in Denver and drives,ENVIRONMENT,20120414,0.366580831,"3.501931866289925,3.6539442154785133","1421,5885"
4705,7229,12 Bible Verses Every Small Business Owner Needs,Starting a small business is a spiritual journey. You should pick a verse that will inspire you. I thought it would be helpful to share some of my favorites. Use these bible verses in the good and tough times in your small business.,BLACK VOICES,20120415,0.464377829,"3.7953575758058604,3.816313371276387","7879,4622"
4706,7232,Computers Could Be Powered By Swarms Of Crabs Fearing For Their Lives,"Sure, the crabs might seem harmless now, but what if they were to turn this newfound power for evil? They could create some",TECH,20120415,0.372944461,"3.548849516610744,3.6640464692412387","9865,9186"
4707,7240,The Hardest-Working Towns In America: Report,Turns out cities across the country are home to employees that work hard in a variety of ways such as working long hours,BUSINESS,20120415,0.382275686,"3.202659230002494,3.3393228882783874","51,9771"
4708,7272,Marriage & Birth Control: What's Right For Your Relationship?,"So, you found the perfect guy, you settled down and you married him. Now what? Then comes a baby in a baby carriage, right",WEDDINGS,20120416,0.343918332,"2.947950749527262,3.182621570132894","5818,8920"
4709,7288,Clothes That Do Double Duty: 6 Surprising Style Tips (PHOTOS),"""I am constantly banging on about this recession. Heck, even my three-year-old son knows it's a """"resheshon."""" Limited funds""",STYLE & BEAUTY,20120416,0.350479879,"3.144811090753307,3.18556087432661","835,6968"
4710,729,Top 5 Slopes To Celebrate Super Bowl Sunday,We've compiled a quick list of some of the nation's top ski resorts to enjoy Super Bowl Sunday.,TRAVEL,20120205,0.337312582,"2.8865347222580997,3.056743279022336","5822,8659"
4711,7308,What Makes String Cheese Stringy?,"If there's any food that should be questioned, you'd think that a string-able cheese would be high on the list. It's a cheese",FOOD & DRINK,20120416,0.337128616,"2.847300652542031,3.1540649554366644","1241,4351"
4712,7331,Tax Day Freebies 2012: Where To Get Free Stuff,"Now that most of us have filed our tax returns to Uncle Sam, it's finally time to celebrate the end of tax season. The following",MONEY,20120416,0.364007569,"3.1580587952581167,3.1963281052228747","6081,6209"
4713,7366,"Rosanna Ogden, Toddler, Dubbed 'Miracle Swimmer' After Recovery From Open Heart Surgery (VIDEO)","Now 2-years-old, the British toddler first took to the water at just 10-weeks-old after she had an operation to remove a",PARENTING,20120417,0.369650141,"3.572547053102957,3.6154164348295463","7633,3641"
4714,738,"Showdown for the Banks, Showtime for Obama","If the mortgage settlement turns out to be the final installment of relief for homeowners, it will be a colossal failure, both as economics and as justice.",BUSINESS,20120205,0.382667015,"2.8999953604422304,3.3152129950323177","1407,9109"
4715,7395,Bike Commuting Tips: Bicycling Magazine's 5 Solutions For Your Cycling Worries,"Spring's arrival means the growth of many things: plants, animals and a preponderance of people who are newly commuting by",WELLNESS,20120417,0.336180203,"2.619847376074085,3.0272598445664114","9829,9361"
4716,7417,Here Are 6 Easy Ways To Reduce Your Workplace Stress,"Stress sucks.  According to the American Psychological Association, stress can result in headache, muscle tension, muscle",WELLNESS,20120417,0.281970618,"2.92131296434789,2.9573163054886313","1687,7066"
4717,744,9/11: Ready for Its Primetime Close-Up?,"More then 10 years after the buildings fell, the questions, emotion, and complexity of the 9/11 story may be able to start to become part of the public conversation.  And, surprisingly, it was Tom Selleck who began to convince me of that.",ENTERTAINMENT,20120205,0.482165203,"2.8507678168271555,3.5649289064462772","5217,670"
4718,7464,The Power of a Belt -- Redhead-Style,"A must-have this spring/summer is a fitted belt. This one accessory can really pull together any outfit, whether going out on the town or staying casual during a hot afternoon.",STYLE & BEAUTY,20120418,0.434433109,"3.0005990959687847,3.1899324894773136","8203,8925"
4719,7475,Spring Cleaning: How To Clean Aluminum Cookware With Apple Peels,"Home cooks, rejoice! Your used aluminum cookware can look like new -- no scrubbing required. There is a way to remove stains",HOME & LIVING,20120418,0.353216987,"1.7889716409597378,2.3089323224065446","5035,5620"
4720,7476,NBA Players Are Losing Sleep Over This Season,They touch down at another NBA city and check their smartphones to help them adjust to a new time zone while their own bodies,WELLNESS,20120418,0.378955949,"3.276167338039776,3.314598444026161","8730,9307"
4721,7483,More Evidence That Sleep Deprivation Is Linked With Obesity,Even more evidence has come out showing that not getting enough sleep is linked with an increased risk of obesity. Dr. Richard,WELLNESS,20120418,0.384952438,"3.2410424330099383,3.275657891124477","2368,3339"
4722,7519,WATCH: Mirror Meditation,"Our experiences are mapped on our faces. When you look into the mirror, what do you see? Today, Donna D'Cruz guides us through",WELLNESS,20120418,0.37247756,"3.5174361817282005,3.6114809306185576","4315,1087"
